Var1,Var2
EX_cdp_e,Extracellular exchange
EX_dtdp_e,Extracellular exchange
EX_HC00955_e,Extracellular exchange
EX_HC00004_e,Extracellular exchange
EX_C02470_e,Extracellular exchange
EX_HC02193_e,Extracellular exchange
EX_HC02196_e,Extracellular exchange
EX_HC02220_e,Extracellular exchange
EX_HC02194_e,Extracellular exchange
EX_HC02197_e,Extracellular exchange
EX_HC02187_e,Extracellular exchange
EX_HC02180_e,Extracellular exchange
EX_HC02202_e,Extracellular exchange
EX_malcoa_e,Extracellular exchange
EX_gltcho_e,Extracellular exchange
EX_glygly_e,Extracellular exchange
EX_gum_e,Extracellular exchange
EX_gumdchac_e,Extracellular exchange
EX_gumgchol_e,Extracellular exchange
EX_pectindchac_e,Extracellular exchange
EX_psyltdechol_e,Extracellular exchange
EX_tdechola_e,Extracellular exchange
EX_cysam_e,Extracellular exchange
EX_dpcoa_e,Extracellular exchange
EX_fmn_e,Extracellular exchange
EX_hyptaur_e,Extracellular exchange
EX_oh1_e,Extracellular exchange
EX_q10_e,Extracellular exchange
EX_argsuc_e,Extracellular exchange
EX_stcrn_e,Extracellular exchange
EX_hdcecrn_e,Extracellular exchange
EX_7dhchsterol_e,Extracellular exchange
EX_acgly_e,Extracellular exchange
EX_aclys_e,Extracellular exchange
EX_acorn_e,Extracellular exchange
EX_alaala_e,Extracellular exchange
EX_4mop_e,Extracellular exchange
EX_5mta_e,Extracellular exchange
EX_adpac_e,Extracellular exchange
EX_biliverd_e,Extracellular exchange
EX_C04805_e,Extracellular exchange
EX_C06315_e,Extracellular exchange
EX_C11695_e,Extracellular exchange
EX_C14768_e,Extracellular exchange
EX_C14770_e,Extracellular exchange
EX_C14825_e,Extracellular exchange
EX_C14826_e,Extracellular exchange
EX_CE0955_e,Extracellular exchange
EX_5oxpro_e,Extracellular exchange
EX_cbasp_e,Extracellular exchange
EX_CE1556_e,Extracellular exchange
EX_CE2028_e,Extracellular exchange
EX_CE2445_e,Extracellular exchange
EX_CE2537_e,Extracellular exchange
EX_CE5304_e,Extracellular exchange
EX_CE6247_e,Extracellular exchange
EX_CE7172_e,Extracellular exchange
EX_cortsn_e,Extracellular exchange
EX_didecaeth_e,Extracellular exchange
EX_diholineth_e,Extracellular exchange
EX_docteteth_e,Extracellular exchange
EX_dodecanac_e,Extracellular exchange
EX_forglu_e,Extracellular exchange
EX_hepdeceth_e,Extracellular exchange
EX_hexdeceeth_e,Extracellular exchange
EX_hmcarn_e,Extracellular exchange
EX_hmcr_e,Extracellular exchange
EX_hxcoa_e,Extracellular exchange
EX_leuktrB4woh_e,Extracellular exchange
EX_magarachi_hs_e,Extracellular exchange
EX_magole_hs_e,Extracellular exchange
EX_magpalm_hs_e,Extracellular exchange
EX_mi1p__D_e,Extracellular exchange
EX_Nacasp_e,Extracellular exchange
EX_nwharg_e,Extracellular exchange
EX_oleth_e,Extracellular exchange
EX_pailar_hs_e,Extracellular exchange
EX_pchol2ste_hs_e,Extracellular exchange
EX_4tmeabutn_e,Extracellular exchange
EX_acile__L_e,Extracellular exchange
EX_hisasp_e,Extracellular exchange
EX_hisglnala_e,Extracellular exchange
EX_hisglylys_e,Extracellular exchange
EX_hishislys_e,Extracellular exchange
EX_hislysile_e,Extracellular exchange
EX_hismet_e,Extracellular exchange
EX_ileasnhis_e,Extracellular exchange
EX_ileglnglu_e,Extracellular exchange
EX_ileglyarg_e,Extracellular exchange
EX_ileserarg_e,Extracellular exchange
EX_iletrptyr_e,Extracellular exchange
EX_leualaarg_e,Extracellular exchange
EX_leupro_e,Extracellular exchange
EX_leutrparg_e,Extracellular exchange
EX_leutyrtyr_e,Extracellular exchange
EX_lysgluglu_e,Extracellular exchange
EX_lyslyslys_e,Extracellular exchange
EX_lyspheile_e,Extracellular exchange
EX_lystyrile_e,Extracellular exchange
EX_lysvaltrp_e,Extracellular exchange
EX_metargleu_e,Extracellular exchange
EX_12HPET_e,Extracellular exchange
EX_2oxoadp_e,Extracellular exchange
EX_34hpl_e,Extracellular exchange
EX_3hpp_e,Extracellular exchange
EX_3hpppnohgluc_e,Extracellular exchange
EX_metasntyr_e,Extracellular exchange
EX_metglyarg_e,Extracellular exchange
EX_methislys_e,Extracellular exchange
EX_metmetile_e,Extracellular exchange
EX_mettrpphe_e,Extracellular exchange
EX_pheglnphe_e,Extracellular exchange
EX_pheleu_e,Extracellular exchange
EX_phelysala_e,Extracellular exchange
EX_3uib_e,Extracellular exchange
EX_4aabutn_e,Extracellular exchange
EX_pcholdoc_hs_e,Extracellular exchange
EX_pcholeic_hs_e,Extracellular exchange
EX_pcholhep_hs_e,Extracellular exchange
EX_phephe_e,Extracellular exchange
EX_phepheasn_e,Extracellular exchange
EX_phethrlys_e,Extracellular exchange
EX_phetrpleu_e,Extracellular exchange
EX_pchollinl_hs_e,Extracellular exchange
EX_pcholmyr_hs_e,Extracellular exchange
EX_pcholn15_hs_e,Extracellular exchange
EX_pcholn183_hs_e,Extracellular exchange
EX_pcholn1836_hs_e,Extracellular exchange
EX_pcholn19_hs_e,Extracellular exchange
EX_pcholn203_hs_e,Extracellular exchange
EX_pcholn204_hs_e,Extracellular exchange
EX_pcholn224_hs_e,Extracellular exchange
EX_phetyr_e,Extracellular exchange
EX_proargasp_e,Extracellular exchange
EX_procys_e,Extracellular exchange
EX_proglulys_e,Extracellular exchange
EX_pcholn225_hs_e,Extracellular exchange
EX_pcholn2254_hs_e,Extracellular exchange
EX_pcholn28_hs_e,Extracellular exchange
EX_pcholn281_hs_e,Extracellular exchange
EX_pcholole_hs_e,Extracellular exchange
EX_pcholpalme_hs_e,Extracellular exchange
EX_pcholste_hs_e,Extracellular exchange
EX_pcollg5hlys_e,Extracellular exchange
EX_pe12_hs_e,Extracellular exchange
EX_pe13_hs_e,Extracellular exchange
EX_pe17_hs_e,Extracellular exchange
EX_pe224_hs_e,Extracellular exchange
EX_pedh203_hs_e,Extracellular exchange
EX_pelinl_hs_e,Extracellular exchange
EX_peole_hs_e,Extracellular exchange
EX_saccrp__L_e,Extracellular exchange
EX_sphmyln181161_hs_e,Extracellular exchange
EX_sphmyln18117_hs_e,Extracellular exchange
EX_sphmyln18118_hs_e,Extracellular exchange
EX_sphmyln181201_hs_e,Extracellular exchange
EX_sphmyln18123_hs_e,Extracellular exchange
EX_sphmyln1824_hs_e,Extracellular exchange
EX_sphmyln1825_hs_e,Extracellular exchange
EX_steeth_e,Extracellular exchange
EX_tetdecaeth_e,Extracellular exchange
EX_tmlys_e,Extracellular exchange
EX_trideceth_e,Extracellular exchange
EX_urcan_e,Extracellular exchange
EX_xolest183_hs_e,Extracellular exchange
EX_xolest205_hs_e,Extracellular exchange
EX_xolest226_hs_e,Extracellular exchange
EX_estriol_e,Extracellular exchange
EX_3hpppn_e,Extracellular exchange
EX_5aop_e,Extracellular exchange
EX_abt__D_e,Extracellular exchange
EX_acglu_e,Extracellular exchange
EX_CE2510_e,Extracellular exchange
EX_ddca_e,Extracellular exchange
EX_glyc__R_e,Extracellular exchange
EX_Lcyst_e,Extracellular exchange
EX_pac_e,Extracellular exchange
EX_pser__L_e,Extracellular exchange
EX_bgly_e,Extracellular exchange
EX_normete__L_e,Extracellular exchange
EX_mepi_e,Extracellular exchange
EX_maltttr_e,Extracellular exchange
EX_thbpt_e,Extracellular exchange
EX_adprib_e,Extracellular exchange
EX_proleuarg_e,Extracellular exchange
EX_protrpthr_e,Extracellular exchange
EX_serargala_e,Extracellular exchange
EX_serargtrp_e,Extracellular exchange
EX_sercysarg_e,Extracellular exchange
EX_serglyglu_e,Extracellular exchange
EX_serphelys_e,Extracellular exchange
EX_sertrphis_e,Extracellular exchange
EX_thrargtyr_e,Extracellular exchange
EX_thrasntyr_e,Extracellular exchange
EX_thrglnglu_e,Extracellular exchange
EX_thrhishis_e,Extracellular exchange
EX_thrilearg_e,Extracellular exchange
EX_thrmetarg_e,Extracellular exchange
EX_trpalapro_e,Extracellular exchange
EX_trpaspasp_e,Extracellular exchange
EX_trpgluleu_e,Extracellular exchange
EX_trpglutyr_e,Extracellular exchange
EX_trpglyval_e,Extracellular exchange
EX_trphismet_e,Extracellular exchange
EX_trpmetarg_e,Extracellular exchange
EX_trpphe_e,Extracellular exchange
EX_trpprogly_e,Extracellular exchange
EX_trpproleu_e,Extracellular exchange
EX_trpproval_e,Extracellular exchange
EX_trpsertyr_e,Extracellular exchange
EX_trpthrglu_e,Extracellular exchange
EX_trpthrile_e,Extracellular exchange
EX_trpthrtyr_e,Extracellular exchange
EX_trpvalasp_e,Extracellular exchange
EX_sphmyln_hs_e,Extracellular exchange
EX_Lhcystin_e,Extracellular exchange
EX_tyrala_e,Extracellular exchange
EX_tyralaphe_e,Extracellular exchange
EX_tyrargglu_e,Extracellular exchange
EX_tyrasparg_e,Extracellular exchange
EX_tyrcysgly_e,Extracellular exchange
EX_tyrglu_e,Extracellular exchange
EX_valleuphe_e,Extracellular exchange
EX_vallystyr_e,Extracellular exchange
EX_valtrpphe_e,Extracellular exchange
EX_valtrpval_e,Extracellular exchange
EX_valval_e,Extracellular exchange
EX_trpglyasp_e,Extracellular exchange
EX_akg_e,Extracellular exchange
EX_asn__L_e,Extracellular exchange
EX_cgly_e,Extracellular exchange
EX_co2_e,Extracellular exchange
EX_cytd_e,Extracellular exchange
EX_dad_2_e,Extracellular exchange
EX_dcyt_e,Extracellular exchange
EX_dgsn_e,Extracellular exchange
EX_duri_e,Extracellular exchange
EX_fum_e,Extracellular exchange
EX_glyphe_e,Extracellular exchange
EX_glypro_e,Extracellular exchange
EX_h_e,Extracellular exchange
EX_ile__L_e,Extracellular exchange
EX_met__L_e,Extracellular exchange
EX_na1_e,Extracellular exchange
EX_ppi_e,Extracellular exchange
EX_pro__L_e,Extracellular exchange
EX_ser__L_e,Extracellular exchange
EX_so4_e,Extracellular exchange
EX_val__L_e,Extracellular exchange
EX_gua_e,Extracellular exchange
EX_4hbz_e,Extracellular exchange
EX_34dhpha_e,Extracellular exchange
EX_ppa_e,Extracellular exchange
EX_lcts_e,Extracellular exchange
EX_sucr_e,Extracellular exchange
EX_pheme_e,Extracellular exchange
EX_homoval_e,Extracellular exchange
EX_core7_e,Extracellular exchange
EX_core8_e,Extracellular exchange
EX_gncore2_e,Extracellular exchange
EX_mqn10_e,Extracellular exchange
EX_mqn11_e,Extracellular exchange
EX_mqn9_e,Extracellular exchange
EX_s2l2n2m2m_e,Extracellular exchange
EX_sTn_antigen_e,Extracellular exchange
EX_lpam_e,Extracellular exchange
EX_pa_hs_e,Extracellular exchange
EX_CE4969_e,Extracellular exchange
EX_CE1310_e,Extracellular exchange
EX_sucsal_e,Extracellular exchange
EX_CE7081_e,Extracellular exchange
EX_egme_e,Extracellular exchange
EX_12harachd_e,Extracellular exchange
EX_sql_e,Extracellular exchange
EX_orn__D_e,Extracellular exchange
EX_melatn_e,Extracellular exchange
EX_6hoxmelatn_e,Extracellular exchange
EX_CE4890_e,Extracellular exchange
EX_C05767_e,Extracellular exchange
EX_mhista_e,Extracellular exchange
EX_13dampp_e,Extracellular exchange
EX_mma_e,Extracellular exchange
EX_ametam_e,Extracellular exchange
EX_xylu__L_e,Extracellular exchange
EX_xylu__D_e,Extracellular exchange
EX_sphings_e,Extracellular exchange
EX_sphgn_e,Extracellular exchange
EX_N1aspmd_e,Extracellular exchange
EX_ala__L_e,Extracellular exchange
EX_his__L_e,Extracellular exchange
EX_1a25dhvitd3_e,Extracellular exchange
EX_fdp_e,Extracellular exchange
EX_coke_e,Extracellular exchange
EX_HC00006_e,Extracellular exchange
EX_HC00007_e,Extracellular exchange
EX_HC00008_e,Extracellular exchange
EX_HC00009_e,Extracellular exchange
EX_acgam_e,Extracellular exchange
EX_cit_e,Extracellular exchange
EX_csn_e,Extracellular exchange
EX_etha_e,Extracellular exchange
EX_fol_e,Extracellular exchange
EX_galt_e,Extracellular exchange
EX_CE5026_e,Extracellular exchange
EX_5cysgly34dhphe_e,Extracellular exchange
EX_CE1261_e,Extracellular exchange
EX_gm1_hs_e,Extracellular exchange
EX_gm2_hs_e,Extracellular exchange
EX_gm1b_hs_e,Extracellular exchange
EX_gd1b_hs_e,Extracellular exchange
EX_glcr_e,Extracellular exchange
EX_glcur_e,Extracellular exchange
EX_hxan_e,Extracellular exchange
EX_malt_e,Extracellular exchange
EX_malthx_e,Extracellular exchange
EX_thm_e,Extracellular exchange
EX_trp__L_e,Extracellular exchange
EX_ura_e,Extracellular exchange
EX_xan_e,Extracellular exchange
EX_xyl__D_e,Extracellular exchange
EX_mvlac_e,Extracellular exchange
EX_tiggly_e,Extracellular exchange
EX_3ohglutac_e,Extracellular exchange
EX_glutcon_e,Extracellular exchange
EX_3hivac_e,Extracellular exchange
EX_3ohsebac_e,Extracellular exchange
EX_3ohsubac_e,Extracellular exchange
EX_5ohhexa_e,Extracellular exchange
EX_7ohocata_e,Extracellular exchange
EX_methsucc_e,Extracellular exchange
EX_hpdece_e,Extracellular exchange
EX_5eipenc_e,Extracellular exchange
EX_5g2oxpt_e,Extracellular exchange
EX_andrstndn_e,Extracellular exchange
EX_eandrstrn_e,Extracellular exchange
EX_C05298_e,Extracellular exchange
EX_C05301_e,Extracellular exchange
EX_CE5072_e,Extracellular exchange
EX_11docrtstrn_e,Extracellular exchange
EX_CE2211_e,Extracellular exchange
EX_17ahprgstrn_e,Extracellular exchange
EX_HC02020_e,Extracellular exchange
EX_xol27oh_e,Extracellular exchange
EX_dsmsterol_e,Extracellular exchange
EX_CE1617_e,Extracellular exchange
EX_34dhoxmand_e,Extracellular exchange
EX_fna5moxam_e,Extracellular exchange
EX_CE5643_e,Extracellular exchange
EX_CE7085_e,Extracellular exchange
EX_CE1401_e,Extracellular exchange
EX_glucys_e,Extracellular exchange
EX_dopa4glcur_e,Extracellular exchange
EX_dopa3glcur_e,Extracellular exchange
EX_5cysdopa_e,Extracellular exchange
EX_gluside_hs_e,Extracellular exchange
EX_gd1a_hs_e,Extracellular exchange
EX_34dhpe_e,Extracellular exchange
EX_12htacr_e,Extracellular exchange
EX_1331tacr_e,Extracellular exchange
EX_14hmdz_e,Extracellular exchange
EX_1531tacr_e,Extracellular exchange
EX_15dmt_e,Extracellular exchange
EX_1hibup__S_e,Extracellular exchange
EX_1hmdgluc_e,Extracellular exchange
EX_1ohmdz_e,Extracellular exchange
EX_2hatvacid_e,Extracellular exchange
EX_2hatvlac_e,Extracellular exchange
EX_2hatvlacgluc_e,Extracellular exchange
EX_2hibup__R_e,Extracellular exchange
EX_2hibup__S_e,Extracellular exchange
EX_35dhpvs_e,Extracellular exchange
EX_3hibup__S_e,Extracellular exchange
EX_3hibupglu__S_e,Extracellular exchange
EX_lstnm4_e,Extracellular exchange
EX_lstnm5_e,Extracellular exchange
EX_lstnm7_e,Extracellular exchange
EX_3dhcdchol_e,Extracellular exchange
EX_3dhdchol_e,Extracellular exchange
EX_7dhchol_e,Extracellular exchange
EX_cdca3g_e,Extracellular exchange
EX_dca24g_e,Extracellular exchange
EX_dca3g_e,Extracellular exchange
EX_gca3s_e,Extracellular exchange
EX_gcdca3s_e,Extracellular exchange
EX_gdca3s_e,Extracellular exchange
EX_gudca3s_e,Extracellular exchange
EX_hca24g_e,Extracellular exchange
EX_hca6g_e,Extracellular exchange
EX_hyochol_e,Extracellular exchange
EX_isochol_e,Extracellular exchange
EX_lca24g_e,Extracellular exchange
EX_lca3s_e,Extracellular exchange
EX_tcdca3s_e,Extracellular exchange
EX_uchol_e,Extracellular exchange
EX_udca3s_e,Extracellular exchange
EX_mdz_e,Extracellular exchange
EX_mdzglc_e,Extracellular exchange
EX_mhglz_e,Extracellular exchange
EX_ndersv_e,Extracellular exchange
EX_nfd_e,Extracellular exchange
EX_nfdlac_e,Extracellular exchange
EX_nfdnpy_e,Extracellular exchange
EX_nfdoh_e,Extracellular exchange
EX_oxy1rb_e,Extracellular exchange
EX_oxy7rb_e,Extracellular exchange
EX_profvs_e,Extracellular exchange
EX_ptvst_e,Extracellular exchange
EX_ptvstlac_e,Extracellular exchange
EX_rsv_e,Extracellular exchange
EX_rsvlac_e,Extracellular exchange
EX_s3meacmp_e,Extracellular exchange
EX_stacmp_e,Extracellular exchange
EX_tauribup__S_e,Extracellular exchange
EX_tlacfvs_e,Extracellular exchange
EX_tmdm5_e,Extracellular exchange
EX_tsacmgluc_e,Extracellular exchange
EX_tsacmsul_e,Extracellular exchange
EX_rbl__D_e,Extracellular exchange
EX_M01966_e,Extracellular exchange
EX_M02155_e,Extracellular exchange
EX_M01989_e,Extracellular exchange
EX_M01881_e,Extracellular exchange
EX_M03131_e,Extracellular exchange
EX_n5m2masn_e,Extracellular exchange
EX_hretn_e,Extracellular exchange
EX_3hpvstet_e,Extracellular exchange
EX_3hsmvacid_e,Extracellular exchange
EX_3ispvs_e,Extracellular exchange
EX_4bhglz_e,Extracellular exchange
EX_4hatvlac_e,Extracellular exchange
EX_4ohmdz_e,Extracellular exchange
EX_56eppvs_e,Extracellular exchange
EX_5ohfvsglu_e,Extracellular exchange
EX_6ahglz_e,Extracellular exchange
EX_6bhglz_e,Extracellular exchange
EX_6bhglzglc_e,Extracellular exchange
EX_6csmvacid_e,Extracellular exchange
EX_6hlvst_e,Extracellular exchange
EX_6hsmvacid_e,Extracellular exchange
EX_6melvacid_e,Extracellular exchange
EX_6melvst_e,Extracellular exchange
EX_6ohfvsglu_e,Extracellular exchange
EX_7bhglzglc_e,Extracellular exchange
EX_acmp_e,Extracellular exchange
EX_acmpglu_e,Extracellular exchange
EX_allop_e,Extracellular exchange
EX_am1a4ncs_e,Extracellular exchange
EX_am1accs_e,Extracellular exchange
EX_am1acs_e,Extracellular exchange
EX_am1c9cs_e,Extracellular exchange
EX_am1ccs_e,Extracellular exchange
EX_am4n9cs_e,Extracellular exchange
EX_atvlac_e,Extracellular exchange
EX_caribup_s_e,Extracellular exchange
EX_caribupglu__S_e,Extracellular exchange
EX_crglz_e,Extracellular exchange
EX_crvsm1_e,Extracellular exchange
EX_crvsm23_e,Extracellular exchange
EX_csasulp_e,Extracellular exchange
EX_cysacmp_e,Extracellular exchange
EX_deoxfvs_e,Extracellular exchange
EX_desfvs_e,Extracellular exchange
EX_fvstet_e,Extracellular exchange
EX_ibup__S_e,Extracellular exchange
EX_lstn1gluc_e,Extracellular exchange
EX_lstnm2_e,Extracellular exchange
EX_C13856_e,Extracellular exchange
EX_M02956_e,Extracellular exchange
EX_M00241_e,Extracellular exchange
EX_M00003_e,Extracellular exchange
EX_M00010_e,Extracellular exchange
EX_M00017_e,Extracellular exchange
EX_M00021_e,Extracellular exchange
EX_M00260_e,Extracellular exchange
EX_M00265_e,Extracellular exchange
EX_M01207_e,Extracellular exchange
EX_M02613_e,Extracellular exchange
EX_M03045_e,Extracellular exchange
EX_M03051_e,Extracellular exchange
EX_M03153_e,Extracellular exchange
EX_M02561_e,Extracellular exchange
EX_M02909_e,Extracellular exchange
EX_M03117_e,Extracellular exchange
EX_M01872_e,Extracellular exchange
EX_hnifedipine_e,Extracellular exchange
EX_M02449_e,Extracellular exchange
EX_M02451_e,Extracellular exchange
EX_adpman_e,Extracellular exchange
EX_ctp_e,Extracellular exchange
EX_dtmp_e,Extracellular exchange
EX_fad_e,Extracellular exchange
EX_fald_e,Extracellular exchange
EX_g1p_e,Extracellular exchange
EX_HC01104_e,Extracellular exchange
EX_HC01441_e,Extracellular exchange
EX_HC01444_e,Extracellular exchange
EX_HC01609_e,Extracellular exchange
EX_cpppg1_e,Extracellular exchange
EX_HC01700_e,Extracellular exchange
EX_HC02161_e,Extracellular exchange
EX_itp_e,Extracellular exchange
EX_prpp_e,Extracellular exchange
EX_pydx5p_e,Extracellular exchange
